,Brand,Product,UserName,Recommend,PostDate,Review,Rating,SkinCond,Age,positivity,clean_text
5955,Cosrx,PHA Moisture Renewal Power Cream,sherlyleo,,2019-08-23,"Cream ini memberikan hasil melembabkan kulit wajah, sebenarnya untuk kulit kering Kalo saya kan kombinasi oily, tapi hsilnya juga cukup bagus.. Melembabkan, dan tidk membuat over oily.. Saya baru pke sebulan, jadi belum ada efek mecerahkan.. knp? Karena katanya ini meng ... Read more",3,Combination,25 - 29,0,cream hasil melembabkan kulit wajah kulit kering kalo kombinasi oily hsilnya bagus melembabkan tidk over oily pke efek mecerahkan knp meng read more
5956,Cosrx,PHA Moisture Renewal Power Cream,annisamasula,,2019-07-13,"Efek di muka aku lumayan bagus, bikin kulit halus, bikin muka jadi lembab banget, nggak bikin muka berminyak Aku pakai ini tipis2, selain harganya lumayan :') produk ini sedikit berat dan cukup lama nyerapnya. Untuk packaging aku kurang nyaman sama kemasan jar gini, kar ... Read more",4,Combination,19 - 24,1,efek muka lumayan bagus bikin kulit halus bikin muka lembab banget nggak bikin muka minyak pakai tipis harga lumayan produk berat nyerapnya packaging nyaman kemas jar gin kar read more
5957,Cosrx,PHA Moisture Renewal Power Cream,fadillanur,,2019-06-12,"dapet krim ini karena pas beli toner centellanya, ini di keterangan emang buat kulit kering, tp yg namanya penasaran ya kan langsung ku cobain di kulitku yg kadang berminyak ini, eh taunya lumayan sih bisa nglembapin kulit",4,Combination,25 - 29,1,dapet krim pas beli toner centellanya terang emang kulit kering tp yg nama penasaran ya langsung ku cobain kulit yg kadang minyak eh tau lumayan sih nglembapin kulit
5958,Cosrx,PHA Moisture Renewal Power Cream,haniazulfa,,2019-06-09,"Beli yg sample kecil kecil, dan ga terlalu punya efek yg signifikan di muka aku yg kering ini. Walaupun nge applynya sedikit dia tetep membuat efek greasy gitu di muka, lama nge absorbnya deh. Lebih cocok buat jadi night skin routine soalnya pas paginya jadi cukup lemba ... Read more",4,Dry,25 - 29,1,beli yg sample ga efek yg signifikan muka yg kering nge applynya tetep efek greasy gitu muka nge absorb deh cocok night skin routine pas pagi lemba read more
5959,Cosrx,PHA Moisture Renewal Power Cream,andidwputri,,2019-06-02,"kemarin dikasi 5 free sample sama sociolla (harusnya dapet yg neogen pads) udah underestimate dong karna aku baca di fd rata2 bad review semua. nah ini aku jadiin sebagai moisturizer tipis tipis gitu krna takutnya minyakan, dan waahh besok paginya muka jadi moist aluss ... Read more",5,Combination,19 - 24,1,kemarin kasi free sample sociolla dapet yg neogen pads udah underestimate karna baca fd bad review jadiin moisturizer tipis tipis gitu krna takut minyak waahh besok pagi muka moist aluss read more
5960,Cosrx,PHA Moisture Renewal Power Cream,winning17,,2019-04-18,"moisturizer ini sebenarnya selain melembabkan juga melakukan exfoliasi ringan dan mild exfoliating karena terdapat kandungan PHA nya. aromanya seperti coconut, tapi enggak mengganggu sama sekali. sangat melembabkan tapi saya menggunakannya hanya dimalam hari karena sang ... Read more",4,Combination,25 - 29,1,moisturizer melembabkan laku exfoliasi ringan mild exfoliating kandung pha nya aroma coconut ganggu melembabkan malam sang read more
5961,Cosrx,PHA Moisture Renewal Power Cream,ApriantiSutari,,2018-10-19,"aku itu tipe orang yang asal nyoba semua produk, apalagi pas liat blogger yang cocok sam produk ini tetiba langsung beli dan hasilnya di muka aku sama sekali ngga ada, yang ada muka aku mulai breakout parah",2,Combination,25 - 29,-1,tipe orang nyoba produk pas liat blogger cocok sam produk tetiba langsung beli hasil muka ngga muka breakout parah
5962,Cosrx,PHA Moisture Renewal Power Cream,yooshif,,2018-08-31,"Pas aku liat ingredients-nya aku merasa yakin banget buat beli langsung full sizenya tapi pada akhirnya keyakinannya ciut karena mengingat kulitku yang super sensitif. Pas pertama kali apply, teksturnya thick banget dan tentunya melembabkan juga. Karna kulitku tipe komb ... Read more",4,Combination,19 - 24,1,pas liat ingredientsnya banget beli langsung full sizenya ciut kulit super sensitif pas kali apply tekstur thick banget melembabkan karna kulit tipe komb read more
5963,Cosrx,PHA Moisture Renewal Power Cream,tisakharisma,,2018-08-14,Produk ini diciptakan untuk kulit yang super kering contohnya aku. Pakai ini seminggu pagi dan malem bikin lembab banget dan emang greasy juga. Cream ini juga mengembalikan texture kulit yang kasar jadi lebih calm dan gak gampang kering. Beli langsung fullsize karena ba ... Read more,4,Dry,25 - 29,1,produk cipta kulit super kering contoh pakai minggu pagi malem bikin lembab banget emang greasy cream texture kulit kasar calm gak gampang kering beli langsung fullsize ba read more
5964,Cosrx,PHA Moisture Renewal Power Cream,s03san,,2018-08-10,"Dapet produk ini yang samplenya. jadi kalo utk packagingnya kurang hapal ya. Texturenya cream putih. Ada wangi2 yg aku kurang suka, cuma setelah dibaur ga kecium lagi. Setelah pemakaian cukup cepat meresap, bikin kulit jadi lembab. Tapi utk yg punya kulit berminyak jgn ... Read more",3,Oily,30 - 34,0,dapet produk samplenya kalo utk packagingnya hapal ya texturenya cream putih wangi yg suka baur ga cium pakai cepat resap bikin kulit lembab utk yg kulit minyak jgn read more
5965,Cosrx,PHA Moisture Renewal Power Cream,annaaulia,,2018-08-01,"Dan lagi lagi beli ini karna tergiur sama review review diluar sana. Di kulit aku yang oily to combination sih bisa lembab banget kulitnya bahkan kadang glowing kalau kena cahaya, cuma kembali lagi di kulit aku malah jadi breakout parah jerawat yang semula bruntusan jad ... Read more",3,Combination,25 - 29,0,beli karna giur review review kulit oily to combination sih lembab banget kulit kadang glowing kena cahaya kulit breakout parah jerawat bruntusan jad read more
5966,Cosrx,PHA Moisture Renewal Power Cream,Annisaarsana,,2018-07-18,"Jadinya greasy bgt dimuka, pdhl ambil produkny cuma sebiji jagung utk seluruh muka. Mungkin cocoknya utk kulit super kering, di aku justru bikin pori2 besar dan muncul jerawat batu di dahi? mau preloved jual rugi aja soalnya sayang kalo g dipake... Kalo ada yg minat bis ... Read more",1,Dry,25 - 29,-1,greasy bgt muka pdhl ambil produkny biji jagung utk muka cocok utk kulit super kering bikin pori muncul jerawat batu dahi preloved jual rugi aja sayang kalo g dipake kalo yg minat bis read more
5967,Cosrx,PHA Moisture Renewal Power Cream,kikioki,,2018-06-22,"OMG! Sebenernya agak iseng beli sample ini beberapa sachet, pengen coba aja karena alhamdulillah hampir semua produk cosrx yang pernah aku cobain gak ada yang gak cocok. Penasaran pengen coba ini karena kondisi kulit kemarinan lagi gak enak dry patches di jidat lg banya ... Read more",4,Combination,30 - 34,1,omg sebenernya iseng beli sample sachet ken coba aja alhamdulillah produk cobain gak gak cocok penasaran ken coba kondisi kulit kemarin gak enak dry patches jidat lg banya read more
5968,Cosrx,PHA Moisture Renewal Power Cream,faufaa,,2018-05-27,"Beli ini share 5ml barengan sama share-nya AHA 7 Whitehead Power Liquid, soalnya pernah baca kalo dua itu kombinasi yang disarankan gitu. Tekstur krimnya rich banget, setelah diaplikasikan jatohnya kayak pake Vaseline Petroleum Jelly tapi lebih lembut. No fragrance tapi ... Read more",1,Combination,19 - 24,-1,beli share ml bareng sharenya aha whitehead power liquid baca kalo kombinasi saran gitu tekstur krim rich banget aplikasi jatohnya kayak pake vaseline petroleum jelly lembut no fragrance read more
5969,Cosrx,PHA Moisture Renewal Power Cream,lisalojaya,,2018-05-26,"Jadi kmrn aku beli yg sample size nya, trs aku pake single use gitu dan beh i hate it, besoknya timbul jerawat dan muka kek berminyak bgt jd ga aku pake2 lagi. Trs aku ada beli cosrx aha/bha toner, cosrx aha 7 whitehead sama cosrx bha blackhead. Jd aku pake deh mereka b ... Read more",4,Normal,19 - 24,1,kmrn beli yg sample size nya trs pake single use gitu beh i hate it besok timbul jerawat muka kek minyak bgt jd ga pake trs beli ahabha toner aha whitehead bha blackhead jd pake deh b read more
5970,Cosrx,PHA Moisture Renewal Power Cream,femaledailytk,,2018-05-21,"Kulit kering united!!! Pernah dapat sample size nya dan gila cocok. Pertemuan pertama dia jadi life savior aku. Jadi ga cocok tuh pake Wardah Aloe. Berusaha nyembuhi iritasi pakai NatRep Aloe tapi ga terlalu berhasil, cuma dapet efek calming. So aku pake lah si sample s ... Read more",4,Dry,30 - 34,1,kulit kering united sample size nya gila cocok temu life savior ga cocok tuh pake aloe usaha nyembuhi iritasi pakai natrep aloe ga hasil dapet efek calming so pake si sample s read more
5971,Cosrx,PHA Moisture Renewal Power Cream,jesswij,,2018-05-12,"I think dia lebih suit for dry skin. nyobain ini dari sample sizenya. super ga cocok buat oily acne prone skin, satu, karena bahannya a bit occlusive (nutup pori), dua, it feels very heavy on the skin dan minyakan hasilnya, tiga, lumayan makan waktu diserep kulit (agak ... Read more",2,Oily,19 - 24,-1,i think suit for dry skin nyobain sample sizenya super ga cocok oily acne prone skin bahan a bit occlusive nutup pori it feels very heavy on the skin minyak hasil lumayan makan serep kulit read more
5972,Cosrx,PHA Moisture Renewal Power Cream,amalialulu,,2018-04-27,"texturenya sepertinya gel cream, maksudnya yg ga terlalu pekat creamnya, dipemakaian pertama dimalam hari, dan besok paginya kurang wow sih hehe. cuma agak berminyak aja dimuka ku, walaupun texturenya lebih light drpd switzal baby cream tp paginya tetep lebih berminyak ... Read more",3,Normal,19 - 24,0,texturenya gel cream maksud yg ga pekat creamnya pakai malam besok pagi wow sih hehe minyak aja muka ku texturenya light drpd switzal baby cream tp pagi tetep minyak read more
5973,Cosrx,PHA Moisture Renewal Power Cream,nindynidya,,2018-03-14,"Halo aku jual preloved cream Pha cosrx ini yang jar, sisa 97% karna di pake baru 2x. jual 180 aja. Alasan di jual karna pingin coba cream cosrx yang lain hhe ini bagus bgt buat kulit kering yg pengen perbaikin tektur kulit. Bagi yg minat bisa hub line : nidyarezky than ... Read more",4,Dry,19 - 24,1,halo jual preloved cream pha jar sisa karna pake x jual aja alas jual karna pingin coba cream hhe bagus bgt kulit kering yg ken perbaikin tektur kulit yg minat hub line nidyarezky than read more
5974,Cosrx,PHA Moisture Renewal Power Cream,awalinkn,,2018-02-06,"akhirnya menemukan moisturizer yang cocok setelah sekian lama. tapi kalo pakenya kebanyakan jd oily gt? kalo dipake malem, paginya tekstur kulit jd halus lembut kenyal dan glowing. kalo mencerahkan sepertinya tidak ya, soalnya ya emang ini buat moisturizing. menurutku l ... Read more",4,Combination,19 - 24,1,temu moisturizer cocok sekian kalo pakenya jd oily gt kalo dipake malem pagi tekstur kulit jd halus lembut kenyal glowing kalo cerah ya ya emang moisturizing l read more
5975,Cosrx,PHA Moisture Renewal Power Cream,ajengnwanda,,2017-11-13,"Dapet ini waktu dikasih hadiah sama temen. Produk ini emang sangat amat cocok buat kulit kering yg kering bgt, atau kalau abis pake produk yang ngeringin wajah baru pake ini. Sebenernya agak asing denger PHA, biasanya cosrx kan keluarnya BHA atau AHA. Tapi ya klaimnya ... Read more",4,Combination,19 - 24,1,dapet kasih hadiah temen produk emang cocok kulit kering yg kering bgt abis pake produk ngeringin wajah pake sebenernya asing denger pha bha aha ya klaim read more
5976,Cosrx,PHA Moisture Renewal Power Cream,putriarida,,2017-09-22,"Dapet beberapa produk COSRX ini dalam bentuk travel size pas kalap belanja. Setauku karena dia PHA, masuknya bisa jadi buat exfoliate tapi lebih gentle daripada AHA dan di klaim lebih cocok buat yang kulitnya sensitif. Beberapa kali pakai ini so far kulitku ngga mengala ... Read more",4,Dry,25 - 29,1,dapet produk bentuk travel size pas kalap belanja tau pha masuk exfoliate gentle aha klaim cocok kulit sensitif kali pakai so far kulit ngga ala read more
5977,The Body Shop,Seaweed Clarifying Night Treatment,citraperdani,Not Recommend,2020-08-08,zooonk bgt pake dya. karena muncul bruntusan banyak dmuka. pdhl cocok sama facial foam dan cream nya. kirain cocok sama serangkain seaweed ternyata tidak semua. :(((. cuma pke 3x lalu menyerah sayaa.,1,,,-1,zooonk bgt pake dya muncul bruntusan dmuka pdhl cocok facial foam cream nya kirain cocok serangkain seaweed nyata pke x serah sayaa
5978,The Body Shop,Seaweed Clarifying Night Treatment,Pauline_G,Recommend,2020-07-13,"Setelah tea tree series not working, aku coba seaweed ini. Ini packing tetep botol dgn pump yg sbtlnya kusuks. Untuk tipe nya sendiri cukup lightweight tp untuk aku ini cukup melembabkan. Tp long term sbtlnya gk ada perubahan yg berarti di kulit",3,Dry,30 - 34,0,tea tree series not working coba seaweed packing tetep botol dgn pump yg sbtlnya kusuks tipe nya lightweight tp melembabkan tp long term sbtlnya gk ubah yg arti kulit
5979,The Body Shop,Seaweed Clarifying Night Treatment,cindyleona,Recommend,2020-04-09,"it was good but not really at the same time ? produknya sih oke tekstur gel ringan cpt meresap, bantu minyak hanya saat dipake utk long term i dont think it will work. utk hasil yg sgt memuaskan engga tpi not a bad product tpi mungkin krna kulitku yg super oily. do i wa ... Read more",3,Oily,25 - 29,0,it was good but not really at the same time produk sih oke tekstur gel ringan cpt resap bantu minyak dipake utk long term i dont think it will work utk hasil yg sgt muas engga tpi not a bad product tpi krna kulit yg super oily do i wa read more
5980,The Body Shop,Seaweed Clarifying Night Treatment,rosemarie12,Recommend,2020-03-21,awalnya karena pingin coba varian lain yang cocok sama tipe kulitku... terys di saranin ini deh.. biasaya aku pakai yg tea tree... harganya agak mahal dikit drpd tea tree .. hehe.. so far di pake di aku sih enak sihh.. kerasa ada efek dinginya gt.. terus besok paginya k ... Read more,4,Combination,25 - 29,1,pingin coba varian cocok tipe kulit terys saranin deh biasaya pakai yg tea tree harga mahal dikit drpd tea tree hehe so far pake sih enak sihh efek dinginya gt besok pagi k read more
5981,The Body Shop,Seaweed Clarifying Night Treatment,stephaniiesantoso,,2019-07-23,Dari dulu emang suka banget sama series seaweed.. apa lagi ini night cream ringan banget pas dipake... Trs pake pump biar higenis gtu dan bisa kontrol keluarin produknya.. Hem kalo baunya sih kykny ga kecium yaa.. always repurchase😍,5,Normal,19 - 24,1,emang suka banget series seaweed night cream ringan banget pas dipake trs pake pump biar higenis gtu kontrol keluarin produk hem kalo bau sih kykny ga cium yaa always repurchase
5982,The Body Shop,Seaweed Clarifying Night Treatment,dinacd,,2019-02-21,"sukakk semua product skincare TBS varian seaweed, cocok bgt di kulit kombinasi aku, minyaknya kurangan, tapi juga ga bikin kulit kering jadi wajah tetep keliatan seger. creamnya ga lengket dan cepet meresap. kalo dibilang mahal...jujur sebenernya emang kayak berat diawa ... Read more",5,Combination,35 - 39,1,sukakk product skincare tbs varian seaweed cocok bgt kulit kombinasi minyak ga bikin kulit kering wajah tetep liat seger creamnya ga lengket cepet resap kalo bilang mahaljujur sebenernya emang kayak berat awa read more
5983,The Body Shop,Seaweed Clarifying Night Treatment,Rere95,,2018-10-27,"Cukup oke karena sesuai klaimnya dapat melembabkan kulit (Bahkan dipuji MUA karena kulitku super kenyal!) tapi teksturnya ringan dan tidak greasy. Sayang sebagi krim malam agak kurang ""nendang"" dan tidak memiliki efek mencerahkan. No repurchase karena mencoba nyari krim ... Read more",4,Oily,19 - 24,1,oke sesuai klaim melembabkan kulit puji mua kulit super kenyal tekstur ringan greasy sayang krim malam nendang milik efek cerah no repurchase coba nyari krim read more
5984,The Body Shop,Seaweed Clarifying Night Treatment,puspitajatii,,2018-09-11,"dari serangkaian yang aku coba, dia lumayan lama nyerap di kulit tapi paling kerasa melembabkan. bentuknya gel bening di kemasan pump yang naik keatas, jadi jelas higienis dan ga takut sisa produknya ga bisa keluar. baunya wangi tidak mengganggu.",4,Normal,19 - 24,1,rangkai coba lumayan nyerap kulit melembabkan bentuk gel bening kemas pump higienis ga takut sisa produk ga bau wangi ganggu
5985,The Body Shop,Seaweed Clarifying Night Treatment,fanyarfi,,2018-06-24,"Awal pake produk ini karena pori2 cukup besar plus wajah emang tipe kombinasi. Pemakaian pertama rasanya dingin ya, karena bentuknya gel. Tapi setelah bermalam2 saya pakai rutin saya ga ngerasain efek apa2 perubahan di wajah, kecuali dingin itu. Oil control juga biasa a ... Read more",3,Combination,25 - 29,0,pake produk pori plus wajah emang tipe kombinasi pakai dingin ya bentuk gel malam pakai rutin ga ngerasain efek ubah wajah kecuali dingin oil control a read more
5986,The Body Shop,Seaweed Clarifying Night Treatment,aprilliarhm,,2018-05-21,"i love the smell, tekstur nya gel cenderung cair, which is enak lah ya. easy to blend. enakkkk dipake nya apalagi kalo sambil dipijit pijit. tapi, menyerap nya lama banget di kulit. jadi masih terasa basah gimanaa gitu. dan aku tidak merasakan perubahan sih dari ini, ka ... Read more",3,Normal,19 - 24,0,i love the smell tekstur nya gel cenderung cair which is enak ya easy to blend enakkkk dipake nya kalo pijit pijit serap nya banget kulit asa basah gimanaa gitu ubah sih ka read more
5987,The Body Shop,Seaweed Clarifying Night Treatment,jconford,,2018-05-20,I don't really used this. It's just a night emergency cream for me. Because I usually used cream from Mr. Doctor. There is nothing happened after I used this. Not really makes my skin dry or smooth. Just didn't give me more acnes.,3,Combination,25 - 29,0,i dont really used this its just a night emergency cream for me because i usually used cream from mr doctor there is nothing happened after i used this not really makes my skin dry or smooth just didnt give me more acnes
5988,The Body Shop,Seaweed Clarifying Night Treatment,radhiyah,,2018-03-27,"Sebenernya produk ini enak banget dipake. Tapi aku ngga bisa pake dia lebih dari dua hari berturut-turut karena rasanya bikin kilang minyakku habis hehehe.. Jadi aku cuma bakal pale kalo lagi oily aja, kayak lagi dapat tamu bulanan. Soalnya kalo tiap hari pake ya kering ... Read more",4,Combination,30 - 34,1,sebenernya produk enak banget dipake ngga pake berturutturut bikin kilang minyak habis hehehe pale kalo oily aja kayak tamu kalo pake ya kering read more
5989,The Body Shop,Seaweed Clarifying Night Treatment,ajengtyass,,2017-11-24,"aku pakai series seewed karna mau ngatasin kulit wajahku yang oily. teksturnya yg seperti gel gampang menyerap banget di kuliku, aromanya juga gak ganggu. entah kenapa night cream ini bikin beruntusan di sekitar jidat. awalnya aku pikir itu proses adaptasi ke skincare y ... Read more",2,Oily,19 - 24,-1,pakai series seewed karna ngatasin kulit wajah oily tekstur yg gel gampang serap banget kuli aroma gak ganggu night cream bikin beruntus jidat pikir proses adaptasi skincare y read more
5990,The Body Shop,Seaweed Clarifying Night Treatment,ayuarienta,,2017-02-28,"muka aku kdg oily kadang normal to oily. menurut aku, night lotion ini lebih bagus daripada night lotion tea tree nya. oil control nya bagus, aku pake 3-4bulan udah keliatan hasilnya. muka jadi lebih kenyal, halus, agak cerah, pori pori lebih enak dilihat sampe mama ku ... Read more",4,Oily,18 and Under,1,muka kdg oily kadang normal to oily night lotion bagus night lotion tea tree nya oil control nya bagus pake udah liat hasil muka kenyal halus cerah pori pori enak lihat sampe mama ku read more
5991,The Body Shop,Seaweed Clarifying Night Treatment,ditaramadhany,,2017-02-03,"Too oily when I tried to apply on my face, though I have oily skin yet it for oily skin. Too expensive for night cream which is for only 30 ml. Didn't have any progress after used it. Feels cool when you applied on face",1,Oily,25 - 29,-1,too oily when i tried to apply on my face though i have oily skin yet it for oily skin too expensive for night cream which is for only ml didnt have any progress after used it feels cool when you applied on face
5992,The Body Shop,Seaweed Clarifying Night Treatment,arkasha,,2017-01-01,"A light night moisturizer that's a bit drying & skin-tightening even for oily skin. It does not moisturize at all, so when I use it when sleeping in an air-conditioned room, my skin compromised by producing more oil & I wake up with an oily face.",2,Oily,30 - 34,-1,a light night moisturizer thats a bit drying skintightening even for oily skin it does not moisturize at all so when i use it when sleeping in an airconditioned room my skin compromised by producing more oil i wake up with an oily face
5993,The Body Shop,Seaweed Clarifying Night Treatment,Asyaaaa,,2016-09-29,"Kulit gw acne prone, kadang bagus kadang panen jerawat. Nah, nih night treatment yang gw suka karena:
1. Irit dan higienis, sumpah ergonomis kemasannya pas Booo! Dosis dikit aja uda berasa. Konsistensinya yang meski 2 tetes bisa buat semuka.
2. Ringan, iyak ringan ... Read more",4,Oily,45 and Above,1,kulit gw acne prone kadang bagus kadang panen jerawat nih night treatment gw suka irit higienis sumpah ergonomis kemas pas booo dosis dikit aja uda asa konsistensi tetes muka ringan iyak ringan read more
5994,The Body Shop,Seaweed Clarifying Night Treatment,savitrips,,2016-08-18,"Beli produk ini 4 bulan yang lalu dan blm habis habis. Wanginya enak, packaging oke banget ga gampang kotor, bentuknya gel aku suka, di kulit langsung menyerap pas diaplikasiin. So far, ga bikin breakout sih, dan kalo bangun pagi muka jadi (agak) ga berminyak. Tapi habi ... Read more",4,Oily,19 - 24,1,beli produk blm habis habis wangi enak packaging oke banget ga gampang kotor bentuk gel suka kulit langsung serap pas diaplikasiin so far ga bikin breakout sih kalo bangun pagi muka ga minyak habi read more
5995,The Body Shop,Seaweed Clarifying Night Treatment,christine_n,,2016-08-16,"Aku suka bgt ama night cream seaweed ini, teksturnya seperti gel yg menyerap seketika saat di oles keseluruh wajah. Aku pakai sebagai base make up, sebelum pakai primer. Dan hasilnya bagus bgt gak bikin kulit gampang berminyak dibanding klo kita pakai pelembab yg bentuk ... Read more",4,Combination,25 - 29,1,suka bgt ama night cream seaweed tekstur gel yg serap oles wajah pakai base make up pakai primer hasil bagus bgt gak bikin kulit gampang minyak banding klo pakai pelembab yg bentuk read more
5996,The Body Shop,Seaweed Clarifying Night Treatment,do_pidd,,2016-08-10,"Aku kemarin beli produk ini. Dan ternyata aku ngak cocok dengan seaweed ini, breakout di aku. Tapi bagi yang cocok sih bagus, mukanya ngak minyakan. Aku makenya yah sekitar 5 kali lah, sekarang masih banyak banget, karena kan makenya ngak banyak2 yah. Kalau ada yang min ... Read more",4,,19 - 24,1,kemarin beli produk nyata ngak cocok seaweed breakout cocok sih bagus muka ngak minyak makenya yah kali banget makenya ngak yah min read more
5997,The Body Shop,Seaweed Clarifying Night Treatment,SuperKeenan,,2016-08-10,"Salah satu product yang saya suka dari rangkaian 'Seaweed'. Tekstur-nya sih yang bikin ketagihan, gel n pas apply ada dingin2 gitu dimuka. Dikulit saya yang Normal-Combi ini finishnya matte! bikin muka greasy n lengket2 juga. sukaaa dehhh. Tapi ya itu, efeknya cuma matt ... Read more",4,Combination,30 - 34,1,salah product suka rangkai seaweed tekstur sih bikin tagih gel n pas apply dingin gitu muka kulit normalcombi finishnya matte bikin muka greasy n lengket sukaaa dehhh ya efek matt read more
5998,The Body Shop,Seaweed Clarifying Night Treatment,Andryylnt,,2016-06-13,"udah 3 bulan pake ini dan belum abis-abis..Ngerasa biasa aja sama produk ini,belum ngerasain efeknya.Walaupun pas bangun kulit muka jadi lebih lembut,tapi tetep aja berminyak di T-zone.Pertahanin pake ini karena nggak bikin breakout dan dengan harga segitu untuk ukuran ... Read more",3,Oily,19 - 24,0,udah pake abisabisngerasa aja produk inibelum ngerasain efeknyawalaupun pas bangun kulit muka lembuttapi tetep aja minyak tzonepertahanin pake nggak bikin breakout harga segitu ukur read more
5999,The Body Shop,Seaweed Clarifying Night Treatment,senyza,,2016-05-11,I LOVE IT SO MUCH!!! Read more,4,Combination,25 - 29,1,i love it so much read more
6000,The Body Shop,Seaweed Clarifying Night Treatment,nengaissa,,2015-11-06,"Saya beli ini barengan dengan spf day lotionnya karena emang target saya adalah menekan minyak berlebih diwajah. Tapi beda dengan yg lotion siang, dimana lumayan cocok buat saya, night treatment ini sama sekali ga cocok. Susah meresap dikulit saya, padahal dia lebih cai ... Read more",2,Combination,30 - 34,-1,beli bareng spf day lotionnya emang target tekan minyak wajah beda yg lotion siang lumayan cocok night treatment ga cocok susah resap kulit cai read more
6001,The Body Shop,Seaweed Clarifying Night Treatment,Icaca8,,2015-11-01,"walaupun range seaweed ini banyak bgt yg bilang buat muka oily, ga tau kenapa gw mulai suka sama range nya seaweed ini setelah nyicip2 punya kakak. buat yg satu ini enaak bgt, teksturenya cair bgt, lebih kyk air, warnanya jg kyk air gitu si, aromanya itu yg enaaak bgt, ... Read more",4,Dry,25 - 29,1,range seaweed bgt yg bilang muka oily ga tau gw suka range nya seaweed nyicip kakak yg enaak bgt teksturenya cair bgt kyk air warna jg kyk air gitu si aroma yg enaaak bgt read more
6002,The Body Shop,Seaweed Clarifying Night Treatment,myssyu,,2015-10-23,"Cepet meresap dan ringan sih, tp ga ada efek apa apa lagi selain itu, harganya agak kemahalan ya kl lg ga diskon, wanginya lumayan enak ga nyegrak bgt gt, tp ttp sih gda efek apa2 d aku jdnya ga akan beli lg nextnya",3,Dry,30 - 34,0,cepet resap ringan sih tp ga efek harga mahal ya kl lg ga diskon wangi lumayan enak ga nyegrak bgt gt tp ttp sih gda efek d jdnya ga beli lg nextnya
6003,The Body Shop,Seaweed Clarifying Night Treatment,Meilisa77,,2015-10-07,"Wanginya enak, sama dengan produk Seaweed TBS lainnya. Lotion nya ringan, cepat meresap di kulit dan tidak lengket. Muka terasa lebih lembut di pagi hari dan tidak berminyak. Untuk harga cukup pricey ya, dgn kemasan yang kecil hanya 30ml. Tapi kalau lagi diskon, boleh d ... Read more",3,Combination,40 - 44,0,wangi enak produk seaweed tbs lotion nya ringan cepat resap kulit lengket muka asa lembut pagi minyak harga pricey ya dgn kemas ml diskon d read more
6004,Laneige,Water Bank Ultra Moisture Cream,Jesslynjo,Recommend,2020-08-27,"Ga sengaja nyobain produk ini, jujur dia creamy banget dan moisturizing bnget. Satu hal yg ga bisa diblg kekurangan jg dia agak tebel (buat dry skin pasti seneng krna ngelembabin) tpi buat oily skin mending jgn coba2 deh. Tapi klu dipke dimalam hari secara tipis dia bag ... Read more",4,Combination,19 - 24,1,ga sengaja nyobain produk jujur creamy banget moisturizing bnget yg ga diblg jg tebel dry skin neng krna ngelembabin tpi oily skin mending jgn coba deh klu dipke malam tipis bag read more
6005,Laneige,Water Bank Ultra Moisture Cream,Intandeasha96,Recommend,2020-08-04,"Aku beli ini niat nya krna dulu aku ngerasa kulitku tuh kering banget, tpi smpe skrg belum aku pakai krna aku masih pake yg rangkaian white dew nya, makanya aku mau preloved, kondisi masih baru bgt yaa, dulu aku beli 450rb, yg minat bisa chat aku di wa 085813539781, ata ... Read more",5,Dry,19 - 24,1,beli niat nya krna ngerasa kulit tuh kering banget tpi smpe skrg pakai krna pake yg rangkai white dew nya preloved kondisi bgt yaa beli rb yg minat chat wa ata read more
6006,Laneige,Water Bank Ultra Moisture Cream,owyulialagi,Recommend,2020-06-27,"Ini buat kulit kering klo Aq pake yg gel cream Produk laneige peerrrtamaaa yg aq pake setelah pisah sama krim klinik, aq beralih ke drugstore dan googling kalo kulit itu harus dalam keadaan terhidrasi dulu supaya bisa menerima perawatan lainnya bisa meresap percuma kalo ... Read more",4,Combination,25 - 29,1,kulit kering klo aq pake yg gel cream produk peerrrtamaaa yg aq pake pisah krim klinik aq alih drugstore googling kalo kulit hidrasi terima awat resap kalo read more
6007,Laneige,Water Bank Ultra Moisture Cream,rosalinamulya,Recommend,2020-05-04,"Wah ini salah satu pelembab holygrail ku sih. Dry patches hilanh semua. Ku kira bakal jadi oily / greasy, krn teksturnya cream dan yg ultra moist. Tapi ternyata enggaaaa. Cepat menyerapnya. Malah terkadang aku jadiin sebagai primer ku hehehe",5,Dry,19 - 24,1,salah pelembab holygrail ku sih dry patches hilanh ku oily greasy krn tekstur cream yg ultra moist nyata enggaaaa cepat serap terkadang jadiin primer ku hehehe
6008,Laneige,Water Bank Ultra Moisture Cream,josephineas,Recommend,2020-04-29,"Nah, ini salah satu rangkaiannya yang aku pake di akhir. Bener2 tahan lama untuk melembabkan kulitku yang super dry. Aku suka banget sama laneige ❤️ emg stlh dipake agak lengket tapi lama-lama meresap ke kulit kalian kok guys. Ga yang sticky banget, pokoknya cocok bange ... Read more",5,Combination,19 - 24,1,salah rangkai pake bener tahan melembabkan kulit super dry suka banget  emg stlh dipake lengket lamalama resap kulit guys ga sticky banget pokok cocok bange read more
